"","stop","Type"
"7155",1,"Permanent"
"7156",1,"Permanent"
"7157",1,"Permanent"
"7158",1,"Permanent"
"7159",1,"Permanent"
"7160",1,"Permanent"
"7161",1,"Permanent"
"7162",1,"Permanent"
"7163",1,"Permanent"
"7164",1,"Permanent"
"7165",1,"Permanent"
"7166",2,"Permanent"
"7167",1,"Permanent"
"7168",2,"Permanent"
"7169",2,"Permanent"
"7170",2,"Permanent"
"7171",1,"Permanent"
"7172",1,"Permanent"
"7173",1,"Permanent"
"7174",2,"Permanent"
"7175",1,"Permanent"
"7176",1,"Permanent"
"7177",1,"Permanent"
"7178",1,"Permanent"
"7179",1,"Permanent"
"7180",1,"Permanent"
"7181",1,"Permanent"
"7182",1,"Permanent"
"7183",1,"Permanent"
"7184",1,"Permanent"
"7185",1,"Permanent"
"7186",1,"Permanent"
"7187",1,"Permanent"
"7188",1,"Permanent"
"7189",2,"Permanent"
"7190",1,"Permanent"
"7191",2,"Permanent"
"7192",3,"Permanent"
"7193",1,"Permanent"
"7194",2,"Permanent"
"7195",1,"Permanent"
"7196",1,"Permanent"
"7197",1,"Permanent"
"7198",2,"Permanent"
"7199",1,"Permanent"
"7200",1,"Permanent"
"7201",1,"Permanent"
"7202",1,"Permanent"
"7203",1,"Permanent"
"7204",1,"Permanent"
"7205",2,"Permanent"
"7206",1,"Permanent"
"7207",1,"Permanent"
"7208",1,"Permanent"
"7209",1,"Permanent"
"7210",2,"Permanent"
"7211",1,"Permanent"
"7212",2,"Permanent"
"7213",1,"Permanent"
"7214",1,"Permanent"
"7215",1,"Permanent"
"7216",1,"Permanent"
"7217",1,"Permanent"
"7218",1,"Permanent"
"7219",2,"Permanent"
"7220",2,"Permanent"
"7221",3,"Permanent"
"7222",2,"Permanent"
"7223",2,"Permanent"
"7224",1,"Street"
"7225",1,"Street"
"7226",1,"Street"
"7227",1,"Street"
"7228",1,"Street"
"7229",1,"Street"
"7230",1,"Street"
"7231",1,"Street"
"7232",1,"Street"
"7233",1,"Street"
"7234",1,"Street"
"7235",1,"Street"
"7236",1,"Street"
"7237",1,"Street"
"7238",1,"Street"
"7239",1,"Street"
"7240",1,"Street"
"7241",1,"Street"
"7242",1,"Street"
"7243",2,"Street"
"7244",2,"Street"
"7245",2,"Street"
"7246",2,"Street"
"7247",2,"Street"
"7248",2,"Street"
"7249",2,"Street"
"7250",3,"Street"
"7251",2,"Street"
"7252",1,"Street"
"7253",1,"Street"
"7254",1,"Street"
"7255",2,"Street"
"7256",1,"Street"
"7257",1,"Street"
"7258",1,"Street"
"7259",1,"Street"
"7260",1,"Street"
"7261",1,"Street"
"7262",1,"Street"
"7263",1,"Street"
"7264",1,"Street"
"7265",1,"Street"
"7266",1,"Street"
"7267",1,"Street"
"7268",2,"Street"
"7269",2,"Street"
"7270",1,"Street"
"7271",1,"Street"
"7272",1,"Street"
"7273",1,"Street"
"7274",2,"Street"
"7275",2,"Street"
"7276",2,"Street"
"7277",1,"Permanent"
"7278",1,"Permanent"
"7279",1,"Permanent"
"7280",1,"Permanent"
"7281",1,"Permanent"
"7282",1,"Permanent"
"7283",1,"Permanent"
"7284",1,"Permanent"
"7285",1,"Permanent"
"7286",1,"Permanent"
"7287",1,"Permanent"
"7288",1,"Permanent"
"7289",1,"Permanent"
"7290",1,"Permanent"
"7291",1,"Permanent"
"7292",2,"Permanent"
"7293",2,"Permanent"
"7294",1,"Permanent"
"7295",1,"Permanent"
"7296",1,"Permanent"
"7297",1,"Permanent"
"7298",2,"Permanent"
"7299",2,"Permanent"
"7300",2,"Permanent"
"7301",2,"Permanent"
"7302",2,"Permanent"
"7303",2,"Permanent"
"7304",2,"Permanent"
"7305",3,"Permanent"
"7306",2,"Permanent"
"7307",2,"Permanent"
"7308",1,"Street"
"7309",1,"Street"
"7310",1,"Street"
"7311",1,"Street"
"7312",1,"Street"
"7313",1,"Street"
"7314",1,"Street"
"7315",1,"Street"
"7316",1,"Street"
"7317",1,"Street"
"7318",1,"Street"
"7319",1,"Street"
"7320",1,"Street"
"7321",1,"Street"
"7322",2,"Street"
"7323",1,"Street"
"7324",1,"Street"
"7325",1,"Street"
"7326",1,"Street"
"7327",2,"Street"
"7328",2,"Street"
"7329",2,"Street"
"7330",2,"Street"
"7331",1,"Street"
"7332",2,"Street"
"7333",2,"Street"
"7334",1,"Permanent"
"7335",1,"Permanent"
"7336",1,"Permanent"
"7337",1,"Permanent"
"7338",1,"Permanent"
"7339",1,"Permanent"
"7340",1,"Permanent"
"7341",1,"Permanent"
"7342",1,"Permanent"
"7343",1,"Permanent"
"7344",1,"Permanent"
"7345",1,"Permanent"
"7346",2,"Permanent"
"7347",1,"Permanent"
"7348",1,"Permanent"
"7349",1,"Permanent"
"7350",1,"Permanent"
"7351",1,"Permanent"
"7352",1,"Permanent"
"7353",1,"Permanent"
"7354",2,"Permanent"
"7355",2,"Permanent"
"7356",2,"Permanent"
"7357",2,"Permanent"
"7358",2,"Permanent"
"7359",2,"Permanent"
"7360",3,"Permanent"
"7361",2,"Permanent"
"7362",2,"Permanent"
"7363",2,"Permanent"
"7364",2,"Permanent"
"7365",2,"Permanent"
"7366",2,"Permanent"
"7367",1,"Permanent"
"7368",1,"Permanent"
"7369",1,"Permanent"
"7370",1,"Permanent"
"7371",1,"Permanent"
"7372",1,"Permanent"
"7373",1,"Permanent"
"7374",1,"Permanent"
"7375",1,"Permanent"
"7376",1,"Permanent"
"7377",1,"Permanent"
"7378",1,"Permanent"
"7379",1,"Permanent"
"7380",1,"Permanent"
"7381",1,"Permanent"
"7382",1,"Permanent"
"7383",1,"Permanent"
"7384",1,"Permanent"
"7385",1,"Permanent"
"7386",1,"Permanent"
"7387",2,"Permanent"
"7388",2,"Permanent"
"7389",2,"Permanent"
"7390",2,"Permanent"
"7391",2,"Permanent"
"7392",2,"Permanent"
"7393",2,"Permanent"
"7394",2,"Permanent"
"7395",2,"Permanent"
"7396",2,"Permanent"
"7397",2,"Permanent"
"7398",2,"Permanent"
"7399",2,"Permanent"
"7400",3,"Permanent"
"7401",2,"Permanent"
"7402",2,"Permanent"
"7403",2,"Permanent"
"7404",2,"Permanent"
"7405",3,"Permanent"
"7406",3,"Permanent"
"7407",2,"Permanent"
"7408",2,"Permanent"
"7409",3,"Permanent"
"7410",3,"Permanent"
"7411",4,"Permanent"
"7412",1,"Permanent"
"7413",1,"Permanent"
"7414",1,"Permanent"
"7415",1,"Permanent"
"7416",1,"Permanent"
"7417",1,"Permanent"
"7418",1,"Permanent"
"7419",1,"Permanent"
"7420",1,"Permanent"
"7421",1,"Permanent"
"7422",1,"Permanent"
"7423",1,"Permanent"
"7424",2,"Permanent"
"7425",1,"Permanent"
"7426",1,"Permanent"
"7427",1,"Permanent"
"7428",2,"Permanent"
"7429",1,"Permanent"
"7430",1,"Permanent"
"7431",1,"Permanent"
"7432",2,"Permanent"
"7433",2,"Permanent"
"7434",1,"Permanent"
"7435",2,"Permanent"
"7436",2,"Permanent"
"7437",1,"Permanent"
"7438",1,"Permanent"
"7439",1,"Permanent"
"7440",1,"Permanent"
"7441",1,"Permanent"
"7442",1,"Permanent"
"7443",1,"Permanent"
"7444",1,"Permanent"
"7445",1,"Permanent"
"7446",1,"Permanent"
"7447",1,"Permanent"
"7448",1,"Permanent"
"7449",1,"Permanent"
"7450",1,"Permanent"
"7451",1,"Permanent"
"7452",1,"Permanent"
"7453",2,"Permanent"
"7454",2,"Permanent"
"7455",2,"Permanent"
"7456",2,"Permanent"
"7457",2,"Permanent"
"7458",2,"Permanent"
"7459",2,"Permanent"
"7460",2,"Permanent"
"7461",2,"Permanent"
"7462",2,"Permanent"
"7463",2,"Permanent"
"7464",2,"Permanent"
"7465",3,"Permanent"
"7466",3,"Permanent"
"7467",3,"Permanent"
"7468",2,"Permanent"
"7469",3,"Permanent"
"7470",2,"Permanent"
"7471",3,"Permanent"
"7472",3,"Permanent"
"7473",3,"Permanent"
"7474",3,"Permanent"
"7475",1,"Permanent"
"7476",1,"Permanent"
"7477",1,"Permanent"
"7478",1,"Permanent"
"7479",1,"Permanent"
"7480",1,"Permanent"
"7481",1,"Permanent"
"7482",1,"Permanent"
"7483",1,"Permanent"
"7484",1,"Permanent"
"7485",1,"Permanent"
"7486",1,"Permanent"
"7487",1,"Permanent"
"7488",1,"Permanent"
"7489",1,"Permanent"
"7490",1,"Permanent"
"7491",1,"Permanent"
"7492",1,"Permanent"
"7493",2,"Permanent"
"7494",2,"Permanent"
"7495",2,"Permanent"
"7496",1,"Permanent"
"7497",1,"Permanent"
"7498",1,"Permanent"
"7499",1,"Permanent"
"7500",1,"Permanent"
"7501",1,"Permanent"
"7502",1,"Permanent"
"7503",1,"Permanent"
"7504",1,"Permanent"
"7505",1,"Permanent"
"7506",1,"Permanent"
"7507",1,"Permanent"
"7508",1,"Permanent"
"7509",1,"Permanent"
"7510",1,"Permanent"
"7511",1,"Permanent"
"7512",1,"Permanent"
"7513",1,"Permanent"
"7514",2,"Permanent"
"7515",2,"Permanent"
"7516",2,"Permanent"
"7517",2,"Permanent"
"7518",2,"Permanent"
"7519",2,"Permanent"
"7520",2,"Permanent"
"7521",2,"Permanent"
"7522",3,"Permanent"
"7523",2,"Permanent"
"7524",2,"Permanent"
"7525",1,"Permanent"
"7526",2,"Permanent"
"7527",1,"Permanent"
"7528",2,"Permanent"
"7529",2,"Permanent"
"7530",2,"Permanent"
"7531",2,"Permanent"
"7532",2,"Permanent"
"7533",3,"Permanent"
"7534",4,"Permanent"
"7535",2,"Permanent"
"7536",3,"Permanent"
"7537",3,"Permanent"
"7538",3,"Permanent"
"7539",5,"Permanent"
"7540",3,"Permanent"
"7541",1,"Permanent"
"7542",1,"Permanent"
"7543",1,"Permanent"
"7544",1,"Permanent"
"7545",1,"Permanent"
"7546",1,"Permanent"
"7547",1,"Permanent"
"7548",1,"Permanent"
"7549",1,"Permanent"
"7550",1,"Permanent"
"7551",1,"Permanent"
"7552",1,"Permanent"
"7553",1,"Permanent"
"7554",1,"Permanent"
"7555",1,"Permanent"
"7556",1,"Permanent"
"7557",2,"Permanent"
"7558",1,"Permanent"
"7559",2,"Permanent"
"7560",2,"Permanent"
"7561",2,"Permanent"
"7562",2,"Permanent"
"7563",1,"Permanent"
"7564",1,"Permanent"
"7565",1,"Permanent"
"7566",1,"Permanent"
"7567",1,"Permanent"
"7568",1,"Permanent"
"7569",1,"Permanent"
"7570",1,"Permanent"
"7571",1,"Permanent"
"7572",1,"Permanent"
"7573",1,"Permanent"
"7574",1,"Permanent"
"7575",1,"Permanent"
"7576",1,"Permanent"
"7577",1,"Permanent"
"7578",2,"Permanent"
"7579",1,"Permanent"
"7580",1,"Permanent"
"7581",1,"Permanent"
"7582",2,"Permanent"
"7583",2,"Permanent"
"7584",1,"Permanent"
"7585",2,"Permanent"
"7586",1,"Permanent"
"7587",2,"Permanent"
"7588",2,"Permanent"
"7589",2,"Permanent"
"7590",2,"Permanent"
"7591",2,"Permanent"
"7592",2,"Permanent"
"7593",2,"Permanent"
"7594",2,"Permanent"
"7595",2,"Permanent"
"7596",2,"Permanent"
"7597",2,"Permanent"
"7598",3,"Permanent"
"7599",2,"Permanent"
"7600",3,"Permanent"
"7601",2,"Permanent"
"7602",3,"Permanent"
"7603",3,"Permanent"
"7604",1,"Permanent"
"7605",1,"Permanent"
"7606",1,"Permanent"
"7607",1,"Permanent"
"7608",1,"Permanent"
"7609",1,"Permanent"
"7610",1,"Permanent"
"7611",1,"Permanent"
"7612",1,"Permanent"
"7613",1,"Permanent"
"7614",1,"Permanent"
"7615",1,"Permanent"
"7616",1,"Permanent"
"7617",1,"Permanent"
"7618",1,"Permanent"
"7619",1,"Permanent"
"7620",1,"Permanent"
"7621",1,"Permanent"
"7622",1,"Permanent"
"7623",1,"Permanent"
"7624",2,"Permanent"
"7625",2,"Permanent"
"7626",2,"Permanent"
"7627",2,"Permanent"
"7628",2,"Permanent"
"7629",2,"Permanent"
"7630",2,"Permanent"
"7631",2,"Permanent"
"7632",2,"Permanent"
"7633",2,"Permanent"
"7634",2,"Permanent"
"7635",2,"Permanent"
"7636",2,"Permanent"
"7637",2,"Permanent"
"7638",3,"Permanent"
"7639",1,"Permanent"
"7640",1,"Permanent"
"7641",1,"Permanent"
"7642",1,"Permanent"
"7643",1,"Permanent"
"7644",1,"Permanent"
"7645",1,"Permanent"
"7646",1,"Permanent"
"7647",1,"Permanent"
"7648",1,"Permanent"
"7649",1,"Permanent"
"7650",1,"Permanent"
"7651",1,"Permanent"
"7652",1,"Permanent"
"7653",1,"Permanent"
"7654",1,"Permanent"
"7655",2,"Permanent"
"7656",1,"Permanent"
"7657",2,"Permanent"
"7658",2,"Permanent"
"7659",2,"Permanent"
"7660",1,"Permanent"
"7661",1,"Permanent"
"7662",1,"Permanent"
"7663",1,"Permanent"
"7664",1,"Permanent"
"7665",1,"Permanent"
"7666",1,"Permanent"
"7667",1,"Permanent"
"7668",1,"Permanent"
"7669",1,"Permanent"
"7670",1,"Permanent"
"7671",1,"Permanent"
"7672",1,"Permanent"
"7673",1,"Permanent"
"7674",1,"Permanent"
"7675",1,"Permanent"
"7676",1,"Permanent"
"7677",1,"Permanent"
"7678",3,"Permanent"
"7679",2,"Permanent"
"7680",2,"Permanent"
"7681",1,"Permanent"
"7682",1,"Permanent"
"7683",1,"Permanent"
"7684",1,"Permanent"
"7685",1,"Permanent"
"7686",1,"Permanent"
"7687",1,"Permanent"
"7688",1,"Permanent"
"7689",2,"Permanent"
"7690",2,"Permanent"
"7691",1,"Permanent"
"7692",2,"Permanent"
"7693",2,"Permanent"
"7694",2,"Permanent"
"7695",2,"Permanent"
"7696",2,"Permanent"
"7697",1,"Permanent"
"7698",1,"Permanent"
"7699",1,"Permanent"
"7700",1,"Permanent"
"7701",1,"Permanent"
"7702",2,"Permanent"
"7703",2,"Permanent"
"7704",2,"Permanent"
"7705",3,"Permanent"
"7706",2,"Permanent"
"7707",3,"Permanent"
"7708",3,"Permanent"
"7709",4,"Permanent"
"7710",3,"Permanent"
"7711",4,"Permanent"
"7712",3,"Permanent"
"7713",3,"Permanent"
"7714",3,"Permanent"
"7715",3,"Permanent"
"7716",3,"Permanent"
"7717",3,"Permanent"
"7718",3,"Permanent"
"7719",3,"Permanent"
"7720",4,"Permanent"
"7721",5,"Permanent"
"7722",4,"Permanent"
"7723",4,"Permanent"
"7724",4,"Permanent"
"7725",4,"Permanent"
"7726",4,"Permanent"
"7727",4,"Permanent"
"7728",4,"Permanent"
"7729",4,"Permanent"
"7730",5,"Permanent"
"7731",4,"Permanent"
"7732",5,"Permanent"
"7733",5,"Permanent"
"7734",6,"Permanent"
"7735",5,"Permanent"
"7736",5,"Permanent"
"7737",5,"Permanent"
"7738",5,"Permanent"
"7739",5,"Permanent"
"7740",5,"Permanent"
"7741",5,"Permanent"
"7742",5,"Permanent"
"7743",6,"Permanent"
"7744",1,"Permanent"
"7745",2,"Permanent"
"7746",2,"Permanent"
"7747",2,"Permanent"
"7748",2,"Permanent"
"7749",2,"Permanent"
"7750",2,"Permanent"
"7751",2,"Permanent"
"7752",2,"Permanent"
"7753",2,"Permanent"
"7754",2,"Permanent"
"7755",2,"Permanent"
"7756",2,"Permanent"
"7757",2,"Permanent"
"7758",2,"Permanent"
"7759",2,"Permanent"
"7760",3,"Permanent"
"7761",3,"Permanent"
"7762",1,"Street"
"7763",1,"Street"
"7764",1,"Street"
"7765",2,"Street"
"7766",1,"Street"
"7767",1,"Street"
"7768",1,"Street"
"7769",1,"Street"
"7770",1,"Street"
"7771",1,"Street"
"7772",1,"Street"
"7773",1,"Street"
"7774",1,"Street"
"7775",1,"Street"
"7776",1,"Street"
"7777",2,"Street"
"7778",1,"Street"
"7779",1,"Street"
"7780",1,"Street"
"7781",1,"Street"
"7782",2,"Street"
"7783",2,"Street"
"7784",2,"Street"
"7785",3,"Street"
"7786",1,"Permanent"
"7787",1,"Permanent"
"7788",1,"Permanent"
"7789",1,"Permanent"
"7790",1,"Permanent"
"7791",1,"Permanent"
"7792",1,"Permanent"
"7793",1,"Permanent"
"7794",1,"Permanent"
"7795",1,"Permanent"
"7796",1,"Permanent"
"7797",1,"Permanent"
"7798",1,"Permanent"
"7799",1,"Permanent"
"7800",1,"Permanent"
"7801",1,"Permanent"
"7802",1,"Permanent"
"7803",1,"Permanent"
"7804",1,"Permanent"
"7805",2,"Permanent"
"7806",2,"Permanent"
"7807",2,"Permanent"
"7808",2,"Permanent"
"7809",2,"Permanent"
"7810",2,"Permanent"
"7811",2,"Permanent"
"7812",2,"Permanent"
"7813",2,"Permanent"
"7814",2,"Permanent"
"7815",2,"Permanent"
"7816",2,"Permanent"
"7817",2,"Permanent"
"7818",2,"Permanent"
"7819",1,"Permanent"
"7820",1,"Permanent"
"7821",1,"Permanent"
"7822",1,"Permanent"
"7823",1,"Permanent"
"7824",1,"Permanent"
"7825",1,"Permanent"
"7826",1,"Permanent"
"7827",1,"Permanent"
"7828",1,"Permanent"
"7829",1,"Permanent"
"7830",1,"Permanent"
"7831",1,"Permanent"
"7832",1,"Permanent"
"7833",1,"Permanent"
"7834",1,"Permanent"
"7835",2,"Permanent"
"7836",1,"Permanent"
"7837",1,"Permanent"
"7838",1,"Permanent"
"7839",2,"Permanent"
"7840",2,"Permanent"
"7841",2,"Permanent"
"7842",1,"Permanent"
"7843",2,"Permanent"
"7844",1,"Permanent"
"7845",1,"Permanent"
"7846",1,"Permanent"
"7847",1,"Permanent"
"7848",1,"Permanent"
"7849",1,"Permanent"
"7850",1,"Permanent"
"7851",1,"Permanent"
"7852",1,"Permanent"
"7853",1,"Permanent"
"7854",1,"Permanent"
"7855",1,"Permanent"
"7856",1,"Permanent"
"7857",1,"Permanent"
"7858",1,"Permanent"
"7859",1,"Permanent"
"7860",2,"Permanent"
"7861",1,"Permanent"
"7862",1,"Permanent"
"7863",1,"Permanent"
"7864",2,"Permanent"
"7865",2,"Permanent"
"7866",2,"Permanent"
"7867",2,"Permanent"
"7868",2,"Permanent"
"7869",2,"Permanent"
"7870",2,"Permanent"
"7871",3,"Permanent"
"7872",2,"Permanent"
"7873",2,"Permanent"
"7874",1,"Permanent"
"7875",1,"Permanent"
"7876",1,"Permanent"
"7877",1,"Permanent"
"7878",1,"Permanent"
"7879",1,"Permanent"
"7880",1,"Permanent"
"7881",1,"Permanent"
"7882",1,"Permanent"
"7883",1,"Permanent"
"7884",1,"Permanent"
"7885",1,"Permanent"
"7886",1,"Permanent"
"7887",1,"Permanent"
"7888",1,"Permanent"
"7889",1,"Permanent"
"7890",1,"Permanent"
"7891",2,"Permanent"
"7892",1,"Permanent"
"7893",1,"Permanent"
"7894",2,"Permanent"
"7895",2,"Permanent"
"7896",2,"Permanent"
"7897",2,"Permanent"
"7898",1,"Permanent"
"7899",2,"Permanent"
"7900",2,"Permanent"
"7901",2,"Permanent"
"7902",2,"Permanent"
"7903",2,"Permanent"
"7904",2,"Permanent"
"7905",2,"Permanent"
"7906",2,"Permanent"
"7907",2,"Permanent"
"7908",3,"Permanent"
"7909",2,"Permanent"
"7910",2,"Permanent"
"7911",3,"Permanent"
"7912",1,"Permanent"
"7913",1,"Permanent"
"7914",1,"Permanent"
"7915",1,"Permanent"
"7916",1,"Permanent"
"7917",1,"Permanent"
"7918",1,"Permanent"
"7919",1,"Permanent"
"7920",1,"Permanent"
"7921",1,"Permanent"
"7922",1,"Permanent"
"7923",1,"Permanent"
"7924",1,"Permanent"
"7925",1,"Permanent"
"7926",1,"Permanent"
"7927",1,"Permanent"
"7928",1,"Permanent"
"7929",1,"Permanent"
"7930",1,"Permanent"
"7931",2,"Permanent"
"7932",2,"Permanent"
"7933",2,"Permanent"
"7934",2,"Permanent"
"7935",2,"Permanent"
"7936",2,"Permanent"
"7937",2,"Permanent"
"7938",2,"Permanent"
"7939",2,"Permanent"
"7940",2,"Permanent"
"7941",2,"Permanent"
"7942",2,"Permanent"
"7943",2,"Permanent"
"7944",2,"Permanent"
"7945",2,"Permanent"
"7946",2,"Permanent"
"7947",2,"Permanent"
"7948",2,"Permanent"
"7949",3,"Permanent"
"7950",3,"Permanent"
"7951",3,"Permanent"
"7952",3,"Permanent"
"7953",3,"Permanent"
"7954",3,"Permanent"
"7955",3,"Permanent"
"7956",3,"Permanent"
"7957",3,"Permanent"
"7958",3,"Permanent"
"7959",3,"Permanent"
"7960",4,"Permanent"
"7961",3,"Permanent"
"7962",3,"Permanent"
"7963",3,"Permanent"
"7964",3,"Permanent"
"7965",3,"Permanent"
"7966",4,"Permanent"
"7967",3,"Permanent"
"7968",4,"Permanent"
"7969",1,"Permanent"
"7970",1,"Permanent"
"7971",1,"Permanent"
"7972",1,"Permanent"
"7973",1,"Permanent"
"7974",1,"Permanent"
"7975",1,"Permanent"
"7976",1,"Permanent"
"7977",1,"Permanent"
"7978",1,"Permanent"
"7979",1,"Permanent"
"7980",1,"Permanent"
"7981",1,"Permanent"
"7982",1,"Permanent"
"7983",1,"Permanent"
"7984",1,"Permanent"
"7985",2,"Permanent"
"7986",1,"Permanent"
"7987",1,"Permanent"
"7988",2,"Permanent"
"7989",2,"Permanent"
"7990",2,"Permanent"
"7991",2,"Permanent"
"7992",2,"Permanent"
"7993",2,"Permanent"
"7994",2,"Permanent"
"7995",2,"Permanent"
"7996",2,"Permanent"
"7997",2,"Permanent"
"7998",2,"Permanent"
"7999",3,"Permanent"
"8000",2,"Permanent"
"8001",2,"Permanent"
"8002",2,"Permanent"
"8003",3,"Permanent"
"8004",3,"Permanent"
"8005",3,"Permanent"
"8006",3,"Permanent"
"8007",4,"Permanent"
"8008",1,"Permanent"
"8009",1,"Permanent"
"8010",1,"Permanent"
"8011",1,"Permanent"
"8012",1,"Permanent"
"8013",1,"Permanent"
"8014",1,"Permanent"
"8015",1,"Permanent"
"8016",1,"Permanent"
"8017",1,"Permanent"
"8018",1,"Permanent"
"8019",1,"Permanent"
"8020",1,"Permanent"
"8021",1,"Permanent"
"8022",1,"Permanent"
"8023",1,"Permanent"
"8024",1,"Permanent"
"8025",2,"Permanent"
"8026",1,"Permanent"
"8027",2,"Permanent"
"8028",1,"Permanent"
"8029",2,"Permanent"
"8030",3,"Permanent"
"8031",1,"Permanent"
"8032",1,"Permanent"
"8033",1,"Permanent"
"8034",1,"Permanent"
"8035",1,"Permanent"
"8036",1,"Permanent"
"8037",1,"Permanent"
"8038",1,"Permanent"
"8039",1,"Permanent"
"8040",1,"Permanent"
"8041",1,"Permanent"
"8042",1,"Permanent"
"8043",1,"Permanent"
"8044",1,"Permanent"
"8045",1,"Permanent"
"8046",1,"Permanent"
"8047",1,"Permanent"
"8048",1,"Permanent"
"8049",2,"Permanent"
"8050",2,"Permanent"
"8051",1,"Permanent"
"8052",2,"Permanent"
"8053",2,"Permanent"
"8054",2,"Permanent"
"8055",2,"Permanent"
"8056",2,"Permanent"
"8057",2,"Permanent"
"8058",2,"Permanent"
"8059",2,"Permanent"
"8060",2,"Permanent"
"8061",2,"Permanent"
"8062",2,"Permanent"
"8063",2,"Permanent"
"8064",2,"Permanent"
"8065",2,"Permanent"
"8066",2,"Permanent"
"8067",3,"Permanent"
"8068",2,"Permanent"
"8069",3,"Permanent"
"8070",3,"Permanent"
"8071",1,"Permanent"
"8072",1,"Permanent"
"8073",1,"Permanent"
"8074",1,"Permanent"
"8075",1,"Permanent"
"8076",2,"Permanent"
"8077",2,"Permanent"
"8078",3,"Permanent"
"8079",2,"Permanent"
"8080",1,"Permanent"
"8081",1,"Permanent"
"8082",1,"Permanent"
"8083",1,"Permanent"
"8084",2,"Permanent"
"8085",1,"Permanent"
"8086",1,"Permanent"
"8087",1,"Permanent"
"8088",1,"Permanent"
"8089",1,"Permanent"
"8090",2,"Permanent"
"8091",1,"Permanent"
"8092",1,"Permanent"
"8093",1,"Permanent"
"8094",1,"Permanent"
"8095",1,"Permanent"
"8096",2,"Permanent"
"8097",3,"Permanent"
"8098",2,"Permanent"
"8099",2,"Permanent"
"8100",2,"Permanent"
"8101",3,"Permanent"
"8102",3,"Permanent"
"8103",2,"Permanent"
"8104",2,"Permanent"
"8105",2,"Permanent"
"8106",2,"Permanent"
"8107",4,"Permanent"
"8108",3,"Permanent"
"8109",2,"Permanent"
"8110",2,"Permanent"
"8111",2,"Permanent"
"8112",3,"Permanent"
"8113",4,"Permanent"
"8114",2,"Permanent"
"8115",3,"Permanent"
"8116",3,"Permanent"
"8117",4,"Permanent"
"8118",3,"Permanent"
"8119",3,"Permanent"
"8120",3,"Permanent"
"8121",5,"Permanent"
"8122",4,"Permanent"
"8123",5,"Permanent"
"8124",4,"Permanent"
"8125",4,"Permanent"
"8126",4,"Permanent"
"8127",1,"Permanent"
"8128",1,"Permanent"
"8129",1,"Permanent"
"8130",1,"Permanent"
"8131",1,"Permanent"
"8132",1,"Permanent"
"8133",1,"Permanent"
"8134",1,"Permanent"
"8135",1,"Permanent"
"8136",1,"Permanent"
"8137",1,"Permanent"
"8138",1,"Permanent"
"8139",1,"Permanent"
"8140",1,"Permanent"
"8141",1,"Permanent"
"8142",1,"Permanent"
"8143",1,"Permanent"
"8144",1,"Permanent"
"8145",1,"Permanent"
"8146",2,"Permanent"
"8147",2,"Permanent"
"8148",2,"Permanent"
"8149",2,"Permanent"
"8150",2,"Permanent"
"8151",2,"Permanent"
"8152",2,"Permanent"
"8153",2,"Permanent"
"8154",2,"Permanent"
"8155",2,"Permanent"
"8156",2,"Permanent"
"8157",2,"Permanent"
"8158",2,"Permanent"
"8159",2,"Permanent"
"8160",2,"Permanent"
"8161",2,"Permanent"
"8162",2,"Permanent"
"8163",2,"Permanent"
"8164",2,"Permanent"
"8165",3,"Permanent"
"8166",3,"Permanent"
"8167",3,"Permanent"
"8168",3,"Permanent"
"8169",3,"Permanent"
"8170",3,"Permanent"
"8171",3,"Permanent"
"8172",3,"Permanent"
"8173",3,"Permanent"
"8174",3,"Permanent"
"8175",3,"Permanent"
"8176",3,"Permanent"
"8177",3,"Permanent"
"8178",3,"Permanent"
"8179",3,"Permanent"
"8180",3,"Permanent"
"8181",3,"Permanent"
"8182",3,"Permanent"
"8183",4,"Permanent"
"8184",3,"Permanent"
"8185",4,"Permanent"
"8186",4,"Permanent"
"8187",1,"Permanent"
"8188",1,"Permanent"
"8189",1,"Permanent"
"8190",1,"Permanent"
"8191",1,"Permanent"
"8192",1,"Permanent"
"8193",1,"Permanent"
"8194",1,"Permanent"
"8195",1,"Permanent"
"8196",1,"Permanent"
"8197",1,"Permanent"
"8198",1,"Permanent"
"8199",1,"Permanent"
"8200",1,"Permanent"
"8201",1,"Permanent"
"8202",1,"Permanent"
"8203",2,"Permanent"
"8204",1,"Permanent"
"8205",1,"Permanent"
"8206",2,"Permanent"
"8207",1,"Permanent"
"8208",2,"Permanent"
"8209",2,"Permanent"
"8210",2,"Permanent"
"8211",2,"Permanent"
"8212",2,"Permanent"
"8213",2,"Permanent"
"8214",2,"Permanent"
"8215",2,"Permanent"
"8216",3,"Permanent"
"8217",2,"Permanent"
"8218",2,"Permanent"
"8219",2,"Permanent"
"8220",2,"Permanent"
"8221",2,"Permanent"
"8222",2,"Permanent"
"8223",2,"Permanent"
"8224",1,"Street"
"8225",1,"Street"
"8226",1,"Street"
"8227",1,"Street"
"8228",1,"Street"
"8229",1,"Street"
"8230",1,"Street"
"8231",1,"Street"
"8232",1,"Street"
"8233",1,"Street"
"8234",1,"Street"
